business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name
"mark-jacobson-toyota-durham","""27/06/2014""",5,"My experience buying my new Camry hybrid was a good one. Tom was a helpful  and not pushy saies person. He helped me become familiar with my new vehicle.  Azza wrapped everything up efficiently and very friendly. Good follow up. 

My Toyota dealership in FL did not have this type of customer service. This purchase experience was a good one.","{""Friends"":0,""Location"":""Chapel Hill, NC"",""Photos"":0,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=gmFERs5PaudImV2LpDnXMA"",""Username"":""Sarah C.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you, Sarah! Very helpful to read your review, great to hear how pleased you are with your experience! Please let us know if you need anything going forward! Best regards, Doug Hanenberg General Manager - Mark Jacobson Toyota"",""Date"":""30/06/2014"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Ql1sEr7Q0xgQqZ3-Ugd3sw/30s.jpg"",""Username"":""Luke C.""}]",203,"","0 check-in","Mark Jacobson Toyota"
"der-biergarten-atlanta","""17/03/2017""",4,"Beer, pretzels, sauerkraut, sausages, I mean who could hate that? Der Biergarten was a wonderful restaurant located near downtown Atlanta. Staff was wonderful, very attentive, answered questions about certain things on the menu, very aware of food allergies, and most had great knowledge on the foreign beer selection. Prices were great as well, especially for the portion of food that was handed out. Parking can be a tad rough in this area if the local garage is packed, which leaves you to street parking, just an FYI.

As mentioned above, went with the standard German ratio of food, yet it did not disappoint, I really wish I could elaborate on the beer, but I have already forgotten the exact names of them. As for the ambiance, it definitely made me feel like I was in a small cliche German beer garden, but was not overdone by any means, very relaxed feel overall. Unforunately I forgot my phone back in the hotel, or I would of been snapping photos left and right, oh well, maybe next time.

All and all, would recommend this beer garden to anyone looking for a good time, meal, and some tasty beers!","{""Friends"":46,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/UbRZvo9Y2ebOnbb-SS7S3Q/60s.jpg"",""Location"":""Sonoma, CA"",""Photos"":9769,""Reviews_made"":1091,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=j47AtuDSGacgjuQugEcAPA"",""Username"":""Ryan A.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",108,"Elite from 24","0 check-in","Der Biergarten"
"josies-ristorante-boynton-beach","""25/05/2023""",5,"Josie's is by far and away the best Italian Restaurant in Boynton Beach. The Happy Hour has an outstanding food and drink selection. The pizza, chicken parm, meatballs, chicken wings and eggplant are extraordinary. The wide variety of entrees for dinner from pasta chicken veal fish and meat dishes make the happy hour menu appear to be a measly sideshow. I had many of the dishes and they are spectacular! Even the  homemade deserts are mouth watering. To augment the restaurants excellence is the impeccable service.No I don't own the restaurant nor do I  have any affiliation with it.It's a hidden treasure!","{""Friends"":0,""Location"":""Boynton Beach, FL"",""Photos"":0,""Reviews_made"":26,""URL"":""https://www.yelp.com/user_details?userid=hlA7R31Y-gxalwQS_pF8tQ"",""Username"":""Daniel B.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I am very critical when giving a restaurant a positive review But Josie's is the best Italian Restaurant in Boynton Beach Not only is the wait staff very attentive and professional the food is  outstanding and bountiful The veal and chicken dishes are perfectly cooked regardless if it's Marsala Frances's or Parmigiana  The gigantic meatballs are unbelievable The dinner has a large array of Italian selections that are modestly priced By the way they have the best happy hour in town with a large appetizer selection Josie's is a hidden gem"",""Date"":""29/04/2019"",""Images"":[],""Username"":""Daniel B.""}]",2,"","0 check-in","Josie's Ristorante"
"eddies-sweet-shop-forest-hills-13","""23/10/2024""",5,"I have been trying to go to Eddie's for so long.  It's been a staple in Forest Hills for years.  I finally went a few weeks ago and I wasn't disappointed.  We sat on the stools and chatted with the staff they were sooo cool.  I'm so bad with names but we were chatting with the husband and wife and the one that seems like the manager or owner.  All cool and lots of laughs.  

Let's get into the delicious ice cream tho.  I had rum raisin and coconut with marshmallow caramel whip cream sprinkles and a cherry on top.  It was so yummy.  Authentic ice cream in a vintage ice cream shop.  This was so dope.  Everyone I was with enjoyed as well.","{""Friends"":201,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/viKaP26BcHU6cLx8sf4gKg/60s.jpg"",""Location"":""Queens Village, NY"",""Photos"":583,""Reviews_made"":216,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Obd4-E8ISUfMEpYpmBLheQ"",""Username"":""Jennifer O.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Pkd61NtrN-509XkmrhIK5w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/tYh3XqP421qwngkivA9Dxw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/xoQXshW6sMLjCgsCzKSWsA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/cKI1x6yJd-OFHk2T8gwV9w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Ks9zyWk8VMs3YuBV0tcZwA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","Eddie's Sweet Shop"
"jam-cafe-victoria","""16/08/2021""",3,"Ahhh I'm sad!!! I get super food emotional btw and this was our first time at any Jam cafe's. I reeeeally really wanted to like it. Not sure if it was just too hyped up for me or if my expectations were too high :( 

I love chicken & waffles but I also love French toast. Thought I'd mix it up and ordered the Chicken French toast and it was underwhelming :'( 
It was sitting in a savoury sauce, the maple bourbon bbq glaze. I just wish maybe the sauce was on the side so the bread and chicken wouldn't get soggy throughout the meal. It said it would've been topped with hot honey (was super excited for this!) but I didn't find enough of it was on, they also did not offer any syrup on the side. 
The fried chicken itself was ok but very thin. 
HUGE portions though, so if you're hungry, it's a plus.

My fiancé got the Old town breakfast, the sausages had a very strong rosemary taste to them and the egg whites itself were still quite runny. 

Overall, I wish I liked it more!!! If the opportunity presented itself to try it again, I'd give them another shot but probably won't want to wait 45 min for a seating unfortunately :(","{""Friends"":56,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/II24mg0Ot4z39Trh8oXztg/60s.jpg"",""Location"":""Vancouver, Canada"",""Photos"":45,""Reviews_made"":21,""URL"":""https://www.yelp.com/user_details?userid=ksWgDBV20c4IBIMTzFk1Sg"",""Username"":""Deanna W.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/CFchQneOK8I0zytVp6DByw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/3pbSdyJYabyfyDyowAoJQQ/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",6,"","0 check-in","Jam Cafe"
"texas-roadhouse-harvey-3","""05/01/2024""",4,"Hamburger Steak medium, A house salad Blue cheese dressings a lil extra no croutons, Baked Potatoes with everything ex. Sour cream.onions on the Hamburger Steak","{""Friends"":0,""Location"":""Terrytown, LA"",""Photos"":1,""Reviews_made"":2,""URL"":""https://www.yelp.com/user_details?userid=nna9oPWvYAnSIq_u7M5HsA"",""Username"":""Wayne G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/6Lr9f7niWIBPN8gNPyvPPg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",5,"","0 check-in","Texas Roadhouse"
"face-to-face-spa-at-avery-ranch-austin-3","""09/03/2020""",5,"Received a signature facial and it did not disappoint! Alicia was very calm, attentive, and knowledgeable. The room was dim, soft sounds playing, and did not have an overwhelming spa scent. I will be back again soon!","{""Friends"":280,""Location"":""Leander, TX"",""Photos"":0,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=XTCfUZDYD4A8i145gHsAyQ"",""Username"":""Joy P.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Joy, I'm so glad to hear Alicia gave you the relaxing and rejuvenating facial you were hoping for! I'll be sure to pass along your kind words to her. Whenever you're in need of a little pampering, be sure to give us a call.\n\nAll the best,\nShelley M., Owner"",""Date"":""11/03/2020"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/enUPKctZwn4GHpX3hBn5DQ/30s.jpg"",""Username"":""Jenny A.""}]",101,"","0 check-in","Face to Face Spa at Avery Ranch"
"georges-famous-gyros-and-pasta-phoenix","""13/05/2021""",5,"We are on our way to George's for dinner.  When we go out for dinner, and it is not too often, we go to George's.  There is no place that has fresher food or a cleaner restaurant.  Everything he has is wonderful.  If you are in the area of 27th Ave. and the 101, go to George's.  You won't be disappointed.  Great place for kids as he has hamburgers, hotdogs and pizza besides the signature Greek dishes.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/efeQqWmkMCnjNqBw6DlGuQ/60s.jpg"",""Location"":""Phoenix, AZ"",""Photos"":0,""Reviews_made"":10,""URL"":""https://www.yelp.com/user_details?userid=UuHBSrcBWPnaHyiB0eCcUg"",""Username"":""Joelle B.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""This cute little restaurant is owned by a young gentleman who is always there and he remembers you and what you ordered the last time.  He is amazing, as his entire staff.  The place is spotless and the food is FRESH and plentiful and DELICIOUS.  We have tried several menu items and loved them all.  You will be pleasantly surprised.  We actually frequent this wonderful place about 2 times a week for the veggie pita and the Greek salad with chicken.  Busy during lunch hour, but they never have made us wait more than 10 min. even when the place is packed.  It's a little tucked away in a shopette, but it is worth searching out."",""Date"":""10/10/2018"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/efeQqWmkMCnjNqBw6DlGuQ/60s.jpg"",""Username"":""Joelle B.""}]",105,"","0 check-in","George's Famous Gyros & Pasta"
"parker-toyota-coeur-d-alene-5","""26/01/2016""",1,"I was lied to by my salesman, my credit was compromised, deceived in finance and when I went to the GM with my problem I was bullied, intimidated and threatened!! I'm a single mom buying a car on my own for the first time and must have looked like an easy target. Is this how you treat your customers Parker Toyota??? I will never step foot in your store again!","{""Friends"":0,""Location"":""Hayden, ID"",""Photos"":0,""Reviews_made"":2,""URL"":""https://www.yelp.com/user_details?userid=NUJDtYiX3_4H3s5XxxHf4w"",""Username"":""Sheila V.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""We do apologize for any misunderstanding.  We do, in fact, send our applications in to multiple lenders in order to get the best rate possible.  Here is a link in hopes to help you understand that the inquiries ran in efforts to shop for the best rate will not affect your credit score.  However, opening an account will affect your score.  http://www.myfico.com/CreditEducation/CreditChecks/Inquiries.aspx"",""Date"":""01/02/2016"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/e54QxqEz5vtIGEHxEEcY1w/30s.jpg"",""Username"":""Sal P.""}]",10,"","0 check-in","Parker Toyota"
"japanatolia-oviedo-3","""26/01/2023""",5,"I enjoy other cultures cuisine from my military days. didn't expect such a place in our little mall, but so glad we found it. 

My daughter and I eat there every time we visit mall and love the Turkish take on beef and chicken. 

The owner and his help are kind gentlemen who are salt of the earth people who always enjoy a chat. 

I highly suggest making a visit to try them out.","{""Friends"":0,""Location"":""Orlando, FL"",""Photos"":0,""Reviews_made"":5,""URL"":""https://www.yelp.com/user_details?userid=WqgrTV3Wz39fzbjOPMXIxQ"",""Username"":""Matt H.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Thank you for sharing your positive experience at JapANATOLIA! It's great to hear that you and your daughter enjoy the Turkish cuisine there and that you appreciate the friendly and welcoming atmosphere created by the owner and staff. We hope you continue to enjoy your visits to the restaurant!"",""Date"":""24/02/2023"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/7M1O_EShUFqGFp0v3UJrxA/30s.jpg"",""Username"":""Ercument D.""}]",10,"","0 check-in","Japanatolia"
"kamaaina-movers-honolulu","""18/04/2023""",5,"Our 5th move with Larry and his crew, 
In the days leading up to our move, Larry contacted me asking us if we needed moving supplies, dropped off numerous boxes, and plastic wrap.
He looked around at my custom Koa furniture and told me he would personalize the packing for our special pieces. Larry offered his guys to help my family finishing overall packing because he observed we were coming close to our date. 
Hire Larry and his crew, give them time to take a look, and relax. They take apart your big items as needed (beds and such) and out them back together no problem.
They place all your large items as requested, they are kind, courteous, clean and professional.
100% true review, they are all you need to move, excellent service, and a reasonable cost.
5 times, over 12 years, and they only get better and better!
Larry, thank you Sir! You and your guys ROCK!
Matthew","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hLbiU7I2lcEG_8XEU2LjqA/60s.jpg"",""Location"":""Bremerton, WA"",""Photos"":111,""Reviews_made"":10,""URL"":""https://www.yelp.com/user_details?userid=GOIKHlTHKBviHuehsa68Rg"",""Username"":""Matthew L.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Legit, I called Kama'aina Movers on a Monday, we needed there services on Saturday. Dwayne answered the call, We had a 2 Bedroom Townhouse jammed packed ready to move to our bigger place.\nWe came to terms and made the appointment for 0800 start on Saturday. Saturday comes, the guys are there prompt at 0745 and ready to work. They had our place safely packed, in the truck by 1000, including taking apart our huge beds and large items! They arrived safely at our new place, unloaded the truck, set up everything, put together everything they took apart, patiently placed our heavy items where they were asked, cleaned up all their moving materials and were gone by 1130!!! Pure awesomeness. No Damage, Professional kind service, my family and I are so grateful, (and my back)! Such a reasonable price to pay, (less than quoted), Dwayne and crew ROCKED. I will never move my house or my business without these guys on the job. Thank you Dwayne and TEAM 5 star service."",""Date"":""02/04/2020"",""Images"":[""https://s3-media0.fl.yelpcdn.com/bphoto/AgdVhPgOpaR2oHBCv2tjSw/348s.jpg""],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/hLbiU7I2lcEG_8XEU2LjqA/60s.jpg"",""Username"":""Matthew L.""}]",6,"","0 check-in","Kama'aina Movers"
"sea-biscuit-cafe-isle-of-palms-2","""22/03/2018""",5,"What a cute local place!! Friendly staff and amazing food. We visited just after sunrise on the beach, with Ron walking distance:) Quaint little house converted, sitting on the porch is a must.  Remember your cash or use the ATM outside as they do not take cards.","{""Friends"":47,""Location"":""Port Clinton, OH"",""Photos"":9,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=G7CJYJrO5LL3i4IRKu1EHQ"",""Username"":""Joanne T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/5R7g-FUZQ6gJA5ztndZKNw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",208,"","0 check-in","Sea Biscuit Cafe"
"four-friends-kitchen-denver","""13/09/2020""",5,"Deliciously fresh food! Everything on the menu is great! We had the jalapeño hush puppies to start.  Breakfast entrees were chicken and waffles and the crispy huevos rancheros. Fantastic and service was great!","{""Friends"":13,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/0sABmh_jsrc7-5EeNfYJsg/60s.jpg"",""Location"":""Madisonville, LA"",""Photos"":13,""Reviews_made"":20,""URL"":""https://www.yelp.com/user_details?userid=fX51ETgRZk5Lwe-ItdkuwQ"",""Username"":""Natalia C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/APWskXCRalKoD7Us9ramMw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Excellent service and delicious, unique, and very fresh food! Will definitely come again next time I'm in Denver."",""Date"":""11/09/2020"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/0sABmh_jsrc7-5EeNfYJsg/60s.jpg"",""Username"":""Natalia C.""}]",703,"","0 check-in","Four Friends Kitchen"
"benpro-santa-ana","""29/03/2017""",5,"I had contacted them and they responded right away.  I went over what I wanted and they added some suggestions which really enhanced not only my landscaping but the home also.  I can't say enough about the work, professionalism, and cleanliness they exhibited.  The job was fairly priced and was an exellent experience.  I would recommend them to anyone looking to install or upgrade outdoor lighting","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/gpJVvxtBBtPe3r9H6l1D5A/60s.jpg"",""Location"":""Newport Beach, CA"",""Photos"":0,""Reviews_made"":1,""URL"":""https://www.yelp.com/user_details?userid=3qLY7kiF5CRJwsGD4T63Ww"",""Username"":""Steve H.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Steve, thank you for your kind review.  Thank you for choosing us to serve you!"",""Date"":""19/04/2017"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/zeetHgecVjDEtRfVcelI6g/30s.jpg"",""Username"":""Alfred B.""}]",110,"","0 check-in","BENPRO"
"black-sheep-burrito-and-brews-charleston","""26/07/2019""",5,"Yelp reviewers led me to the Black Sheep and I'm so glad they did. Visiting Charleston for the first time and looking for good food... we found it. We had a large group (11... 7 kids, 4 adults) We decided to start with some beer flights and dips. (Highly recommend the queso and guacamole!) The kids inhaled the dips and our waiter was kind enough to bring us more chips when we ran out. The menu is awesome. Great selection to accommodate all diets. We were excited to find deep fried avocado tacos! The kids were happy their meals came with side and a drink. The service was wonderful. Food came out incredibly quick and our drinks were refilled without asking. Five stars from start to finish. If I ever find myself in Charleston again, I will without a doubt be dining here. Five stars!","{""Friends"":124,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/iA99ZhFe1PAc_9SfCFNB8Q/60s.jpg"",""Location"":""Hamburg, NY"",""Photos"":207,""Reviews_made"":65,""URL"":""https://www.yelp.com/user_details?userid=P6t1xXCY9B7GETwLCtL-JQ"",""Username"":""Phoebe K.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/pVtYkV6yCEQt9QB1-P_tTQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/erXBgF2v4ah393ZuHMVCGw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/WtZDtYIeT_v93DuD0jiuxw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/fOD7Z9TVY6ZLvXUoMRzfog/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/X10wbEWl-onjjp9SlV-w5A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/vYhv0ZTtzEQu8-5rYmlpgg/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",109,"","0 check-in","Black Sheep Burrito and Brews"
"shells-plus-santa-clara","""07/11/2016""",5,"We were in town for only a few days and really needed to get a shell on the truck so we could do some camping.  Jay came to the rescue!  He made sure we got what we wanted and got it quickly.  He was flexible on price & features which really helped us out.  The carpet kit and LED lighting make it extra nice!

There is a reason that Jay has been in business so long -- he delivers a good product at a fair price and stands by his products.  Thanks for being awesome, Jay!","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Yw5UaeTQzb-H9CGRxvbjyQ/60s.jpg"",""Location"":""OR, OR"",""Photos"":2,""Reviews_made"":40,""URL"":""https://www.yelp.com/user_details?userid=68m-JXcKF1BQILAUWqnwhA"",""Username"":""K C.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/TwgDDFv2Z6w_zkciXTyIug/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","null",3,"","0 check-in","Shells Plus"
"aspen-dental-citrus-heights","""09/11/2022""",1,"I am VERY unsatisfied with the office staff here. My husband and I are double covered and on my husbands first visit they told him it would be 3000.00 for his deep cleaning and they needed to verify my insurance coverage to make sure he is covered. The office staff said they would contact him, nothing again from the office. Then he has a broken tooth that has been causing him pain and needs to be extracted and since he is already established there, I called myself on 10.26 to schedule him an appointment spoke with a Maroslava in the office she said first available appointment  after 3 was 11.08.2022 @ 4pm  I said I will take it, and we need make sure his secondary insurance is in his chart. It was not. She gave me her email address to send the insurance cards and information to put in his file. I did not hear back from her and stupidly thought it was taken care of. NOPE, he went to his appointment today and they told him there is no appointment for him.  Seriously? 
Please if you can help it go somewhere else.","{""Friends"":0,""Location"":""Citrus Heights, CA"",""Photos"":2,""Reviews_made"":2,""URL"":""https://www.yelp.com/user_details?userid=vrGdDdTZfMtXfe_WgSLzDQ"",""Username"":""Shelli K.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""I'm sorry that your experience didn't live up to expectations, Shelli. If you would like to share more detail about your visit, the team and I would appreciate the opportunity to talk to you: 1-866-767-0890. - Garlen, ADMI "",""Date"":""10/11/2022"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/Cw4RbjgLPTTxt5W09U2zpw/30s.jpg"",""Username"":""Aspen""}]",5,"","0 check-in","Aspen Dental"
"public-house-downtown-sacramento","""19/02/2014""",5,"This place is so awesome. I absolutely LOVE their happy hour. I can't stop raving about their lobster pizza! I believe it's only $7 during happy hour. I crave it all the time! My friends and I will come here just for a beer and lobster pizza. I wish it was closer to Elk Grove!

The service here is excellent. Always smiling, super attentive, polite, friendly...I'm always inclined to tip them all a little extra.

Did I mention how much I love the lobster pizza? ;)","{""Friends"":477,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Y0UzQXuyLtEv9-ILI_imFg/60s.jpg"",""Location"":""La Mesa, CA"",""Photos"":284,""Reviews_made"":245,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Y0yHKDI4Ru-skxwzfWUjDg"",""Username"":""Ninarae N.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",706,"Elite from 24","0 check-in","Public House Downtown"
"summerland-beach-cafe-summerland","""16/07/2017""",5,"This is one of the best kept local secrets in the Santa Barbara area. Great location on the Summerland stretch. The building is really cute with indoor and outdoor seating and great food. Whether it's breakfast, lunch or salad everything is wonderful and the service is very friendly. Indoors there is a very airy well lit feel with all of the windows and breeze coming through. Back and front patio seating in the shade is nice. You can't go wrong with Summerland Beach Cafe.","{""Friends"":128,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/ZLp-Z0reHHwNGwF5Fk8UJw/60s.jpg"",""Location"":""Los Angeles, CA"",""Photos"":378,""Reviews_made"":515,""URL"":""https://www.yelp.com/user_details?userid=8G_G3864kEDCNrDQQHIpkA"",""Username"":""Marklin M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/bSaSbr56YdT8lecV5gl99A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/_ZzH5rp_RRw-jgQkd4GELw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/cevk3whpXN4kHBE_kcnPkQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/NNlUJQt-KqCVQ_pIl7Bhmw/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",306,"","0 check-in","Summerland Beach Cafe"
"tous-les-jours-las-vegas","""21/12/2022""",5,"Checked out this super cool bakery right down the street from where I live and was impressed!

Definitely reminded me of other big name Asian bakeries in terms of the aesthetic, cleanliness, and pastry offerings which was a good thing! 

Interior was clean and the customer service was great (I was immediately greeted as soon as I opened the door). Ended up getting 1 pastry and 1 early grey macaron.  The pastry was fresh, had an awesome crunchy texture on top, and had great flavor. The earl grey macaron had a great early grey flavor that shined through and was delicious. Both the pastry and earl grey macaron came out to be only $5! 

This place also has a large variety of cakes that are available as soon as you walk in or can be made to order as well as a small variety of teas and coffee drinks if that's your thing. 

Will definitely be coming back to try some different pastries and desserts!","{""Friends"":444,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Q1SMi-peDs9qkHMz4Cfe_w/60s.jpg"",""Location"":""Alhambra, CA"",""Photos"":66,""Reviews_made"":69,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=LwV3dVNq1vtgyp2D7aXy7Q"",""Username"":""Kyle G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/aObHyFOuG1N4yV4W1NGN6A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ILqLwMs0nM0y8Jv0k7zUYA/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",109,"Elite from 24","0 check-in","Tous Les Jours"
"the-lovely-boutique-market-orlando","""10/05/2016""",5,"Super lovely exactly like the shop name. The goods over there are very pretty and interesting no matter decoration stuff or clothes. The shop owner is a super friendly lady. I love all the cameras they are selling. Vintage and elegant. Definitely will go back again.","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/6U34kn05_NlW2wCuvNq-0g/60s.jpg"",""Location"":""Gainesville, FL"",""Photos"":7,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=ta8GXkF5mm8_0WOhnn3ztQ"",""Username"":""洋""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/GuTjFl4YXuFzXgyk2_qrcQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/CpRIJ_mXiTbBY0BAn4gVxw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/lyKqGVGX0FDyOwGoj5Lw2Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Cr2YFcm7_qrBy2GL7D1Rhw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/i__l_o0IwyzS37VP10wt7g/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/1_OlZP32_ofZ5fuZfLvB_Q/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",8,"","0 check-in","The Lovely Boutique Market"
